Prompt,Image Path,Category,Style,Time
Capture the intricate architecture of the Eiffel Tower against a cloudy sky in Paris.,./output_files/images/image_1785.jpg,"Public Landmarks - Includes parks, plazas, famous landmarks, etc.",Sketch B/W,8.4
"Frame the majestic Statue of Liberty against a dramatic sunset sky, symbolizing freedom and hope.",./output_files/images/image_1786.jpg,"Public Landmarks - Includes parks, plazas, famous landmarks, etc.",Dynamic,9
"Frame the majestic Statue of Liberty against a stunning sunset backdrop, symbolizing freedom and hope.",./output_files/images/image_1787.jpg,"Public Landmarks - Includes parks, plazas, famous landmarks, etc.",Creative,9
"A bustling city plaza at sunset, with towering skyscrapers casting long shadows over the crowd below.",./output_files/images/image_1788.jpg,"Public Landmarks - Includes parks, plazas, famous landmarks, etc.",Raytraced,9.6
"Frame the serene beauty of Central Park in autumn, showcasing colorful leaves and a peaceful lake.",./output_files/images/image_1789.jpg,"Public Landmarks - Includes parks, plazas, famous landmarks, etc.",Creative,9.6
"Capture a bustling city plaza at sunset, with crowds of people and vibrant street vendors.",./output_files/images/image_1790.jpg,"Public Landmarks - Includes parks, plazas, famous landmarks, etc.",3D Render,9
"Capture the bustling activity of Times Square at night, with bright lights and crowds of people.",./output_files/images/image_1791.jpg,"Public Landmarks - Includes parks, plazas, famous landmarks, etc.",Creative,9.6
"A bustling city square with people of diverse backgrounds, surrounding a grand fountain.",./output_files/images/image_1792.jpg,"Public Landmarks - Includes parks, plazas, famous landmarks, etc.",Sketch B/W,7.8
Capture the colorful whirl of street performers entertaining tourists in a bustling plaza.,./output_files/images/image_1793.jpg,"Public Landmarks - Includes parks, plazas, famous landmarks, etc.",Environment,7.8
"Capture the vibrant energy of Times Square at night, with its iconic billboards and bustling crowds.",./output_files/images/image_1794.jpg,"Public Landmarks - Includes parks, plazas, famous landmarks, etc.",General,9.6
Illustrate a bustling city plaza filled with diverse people enjoying street performers and food vendors.,./output_files/images/image_1795.jpg,"Public Landmarks - Includes parks, plazas, famous landmarks, etc.",Illustration,9
"Capture the vibrant colors of a bustling city square, filled with street performers and local vendors.",./output_files/images/image_1796.jpg,"Public Landmarks - Includes parks, plazas, famous landmarks, etc.",General,9.6
"Capture the iconic Eiffel Tower at sunset, with vibrant colors reflecting off the Seine River.",./output_files/images/image_1797.jpg,"Public Landmarks - Includes parks, plazas, famous landmarks, etc.",General,9
"Capture the intricate architecture of a historic plaza at dusk, with shadows creating dramatic lines.",./output_files/images/image_1798.jpg,"Public Landmarks - Includes parks, plazas, famous landmarks, etc.",Sketch B/W,9
"Sketch a bustling plaza with a fountain, surrounded by ornate buildings and bustling with people.",./output_files/images/image_1799.jpg,"Public Landmarks - Includes parks, plazas, famous landmarks, etc.",Sketch B/W,9
"A high-tech laboratory filled with bubbling beakers, microscopes, and computers, capturing the excitement of scientific discovery.",./output_files/images/image_1800.jpg,"Science and Research Facilities - Includes laboratories, research stations, scientific equipment, etc.",Creative,9.6
"A high-tech laboratory filled with glowing vials and microscopes, scientists working diligently in white lab coats.",./output_files/images/image_1801.jpg,"Science and Research Facilities - Includes laboratories, research stations, scientific equipment, etc.",Dynamic,9.6
"A bustling laboratory filled with scientists in white coats, surrounded by test tubes and microscopes.",./output_files/images/image_1802.jpg,"Science and Research Facilities - Includes laboratories, research stations, scientific equipment, etc.",Dynamic,9
"A state-of-the-art laboratory filled with cutting-edge scientific equipment, glowing screens, and busy researchers in lab coats.",./output_files/images/image_1803.jpg,"Science and Research Facilities - Includes laboratories, research stations, scientific equipment, etc.",General,9.6
"A high-tech laboratory filled with colorful beakers and equipment, scientists working diligently under bright fluorescent lights.",./output_files/images/image_1804.jpg,"Science and Research Facilities - Includes laboratories, research stations, scientific equipment, etc.",Dynamic,9.6
"A bustling laboratory filled with scientists in white coats, surrounded by beakers, test tubes, and microscopes.",./output_files/images/image_1805.jpg,"Science and Research Facilities - Includes laboratories, research stations, scientific equipment, etc.",Sketch Color,9.6
A state-of-the-art research laboratory with rows of high-tech equipment and scientists in white coats conducting experiments.,./output_files/images/image_1806.jpg,"Science and Research Facilities - Includes laboratories, research stations, scientific equipment, etc.",3D Render,9.6
"A candid shot of researchers in a bustling environmental science laboratory, studying samples and discussing findings.",./output_files/images/image_1807.jpg,"Science and Research Facilities - Includes laboratories, research stations, scientific equipment, etc.",Photography,9.6
Capture the intricate web of glass tubes and beakers in a bustling chemistry laboratory.,./output_files/images/image_1808.jpg,"Science and Research Facilities - Includes laboratories, research stations, scientific equipment, etc.",Photography,8.4
"A bustling laboratory filled with beakers, test tubes, and microscopes, scientists in white coats conducting experiments.",./output_files/images/image_1809.jpg,"Science and Research Facilities - Includes laboratories, research stations, scientific equipment, etc.",Illustration,9.6
"Sketch Color: A particle accelerator facility, with physicists monitoring particle collisions in a massive underground tunnel.",./output_files/images/image_1810.jpg,"Science and Research Facilities - Includes laboratories, research stations, scientific equipment, etc.",Sketch Color,9.6
A state-of-the-art laboratory filled with high-tech equipment and bustling scientists conducting experiments.,./output_files/images/image_1811.jpg,"Science and Research Facilities - Includes laboratories, research stations, scientific equipment, etc.",3D Render,7.2
"A bustling laboratory filled with beakers, test tubes, and microscopes, scientists in white coats working diligently.",./output_files/images/image_1812.jpg,"Science and Research Facilities - Includes laboratories, research stations, scientific equipment, etc.",Illustration,9.6
"A bustling laboratory filled with scientists in white coats, surrounded by bubbling beakers and intricate machinery.",./output_files/images/image_1813.jpg,"Science and Research Facilities - Includes laboratories, research stations, scientific equipment, etc.",Sketch Color,9.6
"A high-tech laboratory filled with bubbling beakers, microscopes, and computer screens displaying complex data analysis.",./output_files/images/image_1814.jpg,"Science and Research Facilities - Includes laboratories, research stations, scientific equipment, etc.",Creative,9
"A bustling laboratory filled with beakers, test tubes, and microscopes, scientists conducting experiments under fluorescent lights.",./output_files/images/image_1815.jpg,"Science and Research Facilities - Includes laboratories, research stations, scientific equipment, etc.",Illustration,9.6
"A bustling laboratory filled with beakers, microscopes, and test tubes, scientists in white coats working diligently.",./output_files/images/image_1816.jpg,"Science and Research Facilities - Includes laboratories, research stations, scientific equipment, etc.",Environment,9.6
"A futuristic laboratory with glowing test tubes and holographic screens, showcasing advanced scientific experiments.",./output_files/images/image_1817.jpg,"Science and Research Facilities - Includes laboratories, research stations, scientific equipment, etc.",Raytraced,8.4
"A cluttered laboratory filled with beakers, test tubes, and microscopes, creating a chaotic yet intriguing scene.",./output_files/images/image_1818.jpg,"Science and Research Facilities - Includes laboratories, research stations, scientific equipment, etc.",Sketch B/W,9.6
"A bustling laboratory filled with beakers, test tubes, and microscopes, scientists working diligently on groundbreaking experiments.",./output_files/images/image_1819.jpg,"Science and Research Facilities - Includes laboratories, research stations, scientific equipment, etc.",Illustration,9.6
"A high-tech laboratory filled with glowing test tubes and intricate machinery, showcasing cutting-edge research in progress.",./output_files/images/image_1820.jpg,"Science and Research Facilities - Includes laboratories, research stations, scientific equipment, etc.",Raytraced,9.6
"A high-tech laboratory filled with glowing test tubes and intricate machinery, casting dynamic shadows.",./output_files/images/image_1821.jpg,"Science and Research Facilities - Includes laboratories, research stations, scientific equipment, etc.",Raytraced,8.4
"A high-tech laboratory filled with beakers, test tubes, and microscopes, bathed in a soft blue light.",./output_files/images/image_1822.jpg,"Science and Research Facilities - Includes laboratories, research stations, scientific equipment, etc.",Raytraced,9.6
"A close-up shot of a microscope in a research laboratory, highlighting the intricate lenses and dials.",./output_files/images/image_1823.jpg,"Science and Research Facilities - Includes laboratories, research stations, scientific equipment, etc.",Photography,9.6
"A bustling laboratory filled with research equipment and scientists in white coats, working diligently on experiments.",./output_files/images/image_1824.jpg,"Science and Research Facilities - Includes laboratories, research stations, scientific equipment, etc.",Creative,9.6
